month,market,channel,product,product_cost,freight_cost,tariff_cost,warehouse_cost
2026-04,United Kingdom,Offline Retail,Wet-Dry Vacuum,105551.15,9335.32,4667.66,3500.74
2026-04,United Kingdom,Offline Retail,Stick Vacuum,77162.21,5858.84,2929.42,2197.07
2026-04,United Kingdom,Offline Retail,Washer-Dryer,57147.07,4453.92,2226.96,1670.22
2026-04,United Kingdom,Offline Retail,Other Smart Home,63982.17,5102.9,2551.45,1913.59
2026-04,United Kingdom,Distributors,Robot Vacuum,332755.4,28485.74,14242.87,10682.15
2026-04,United Kingdom,Distributors,Wet-Dry Vacuum,114691.84,9853.56,4926.78,3695.08
2026-04,United Kingdom,Distributors,Stick Vacuum,68797.02,5338.3,2669.15,2001.86
2026-04,United Kingdom,Distributors,Washer-Dryer,51535.53,4043.29,2021.65,1516.23
2026-04,United Kingdom,Distributors,Other Smart Home,56879.88,5021.18,2510.59,1882.94
2026-04,United Kingdom,Other E-commerce,Robot Vacuum,156657.23,14104.75,7052.38,5289.28
2026-04,United Kingdom,Other E-commerce,Wet-Dry Vacuum,61634.11,5075.63,2537.81,1903.36
2026-04,United Kingdom,Other E-commerce,Stick Vacuum,35929.3,2914.81,1457.4,1093.05
2026-04,United Kingdom,Other E-commerce,Washer-Dryer,29281.78,2273.39,1136.69,852.52
2026-04,United Kingdom,Other E-commerce,Other Smart Home,31371.01,2527.54,1263.77,947.83
2026-04,Japan,Amazon,Robot Vacuum,796677.35,70590.24,35295.12,26471.34
2026-04,Japan,Amazon,Wet-Dry Vacuum,250089.17,21381.7,10690.85,8018.14
2026-04,Japan,Amazon,Stick Vacuum,180422.46,14136.08,7068.04,5301.03
2026-04,Japan,Amazon,Washer-Dryer,146238.9,11182.83,5591.41,4193.56
2026-04,Japan,Amazon,Other Smart Home,133510.46,12036.4,6018.2,4513.65
2026-04,Japan,Official Website,Robot Vacuum,377479.34,33128.0,16564.0,12423.0
2026-04,Japan,Official Website,Wet-Dry Vacuum,126323.01,10404.61,5202.31,3901.73
2026-04,Japan,Official Website,Stick Vacuum,74727.58,5974.6,2987.3,2240.47
2026-04,Japan,Official Website,Washer-Dryer,60131.12,4504.96,2252.48,1689.36
2026-04,Japan,Official Website,Other Smart Home,64457.97,5482.08,2741.04,2055.78
2026-04,Japan,Offline Retail,Robot Vacuum,482285.05,42441.34,21220.67,15915.5
2026-04,Japan,Offline Retail,Wet-Dry Vacuum,147326.86,12882.84,6441.42,4831.07
2026-04,Japan,Offline Retail,Stick Vacuum,98084.77,7752.11,3876.05,2907.04
2026-04,Japan,Offline Retail,Roborock H1 (Unreleased),74435.57,5859.64,2929.82,2197.36
2026-04,Japan,Offline Retail,Other Smart Home,77519.57,6658.7,3329.35,2497.01
2026-04,Japan,Distributors,Robot Vacuum,422694.15,38449.23,19224.61,14418.46
2026-04,Japan,Distributors,Wet-Dry Vacuum,172691.07,14704.13,7352.06,5514.05
2026-04,Japan,Distributors,Stick Vacuum,98834.03,7876.01,3938.0,2953.5
2026-04,Japan,Distributors,Washer-Dryer,81487.94,6474.79,3237.4,2428.05
2026-04,Japan,Distributors,Other Smart Home,75821.84,6239.63,3119.82,2339.86
2026-04,Japan,Other E-commerce,Robot Vacuum,225083.61,19511.73,9755.87,7316.9
2026-04,Japan,Other E-commerce,Wet-Dry Vacuum,80344.36,6589.73,3294.86,2471.15
2026-04,Japan,Other E-commerce,Stick Vacuum,42834.9,3618.78,1809.39,1357.04
2026-04,Japan,Other E-commerce,Washer-Dryer,43141.6,3222.38,1611.19,1208.39
2026-04,Japan,Other E-commerce,Other Smart Home,41280.83,3345.98,1672.99,1254.74
2026-04,Rest of Europe,Amazon,Robot Vacuum,1074552.88,93194.81,116493.51,34948.05
2026-04,Rest of Europe,Amazon,Wet-Dry Vacuum,307320.7,25326.77,31658.46,9497.54
2026-04,Rest of Europe,Amazon,Stick Vacuum,203221.8,16151.06,20188.82,6056.65
2026-04,Rest of Europe,Amazon,Washer-Dryer,172254.54,12852.29,16065.36,4819.61
2026-04,Rest of Europe,Amazon,Other Smart Home,165121.44,13009.41,16261.76,4878.53
2026-04,Rest of Europe,Official Website,Robot Vacuum,402707.14,36849.77,46062.21,13818.66
2026-04,Rest of Europe,Official Website,Wet-Dry Vacuum,145259.2,11725.68,14657.1,4397.13
2026-04,Rest of Europe,Official Website,Stick Vacuum,78767.7,6317.76,7897.2,2369.16
2026-04,Rest of Europe,Official Website,Washer-Dryer,65806.85,5081.83,6352.29,1905.69
2026-04,Rest of Europe,Official Website,Other Smart Home,74840.52,6538.09,8172.61,2451.78
2026-04,Rest of Europe,Offline Retail,Robot Vacuum,543628.85,48738.97,60923.72,18277.12
2026-04,Rest of Europe,Offline Retail,Wet-Dry Vacuum,171629.88,14743.59,18429.48,5528.85
2026-04,Rest of Europe,Offline Retail,Stick Vacuum,101019.32,8195.59,10244.49,3073.35
2026-04,Rest of Europe,Offline Retail,Washer-Dryer,90410.61,7191.59,8989.49,2696.85
2026-04,Rest of Europe,Offline Retail,Other Smart Home,84732.03,7157.39,8946.74,2684.02
2026-04,Rest of Europe,Distributors,Robot Vacuum,515621.31,46398.29,57997.86,17399.36
2026-04,Rest of Europe,Distributors,Wet-Dry Vacuum,183453.19,15243.52,19054.4,5716.32
2026-04,Rest of Europe,Distributors,Stick Vacuum,99274.93,8346.31,10432.89,3129.87
2026-04,Rest of Europe,Distributors,Washer-Dryer,85445.96,6870.72,8588.4,2576.52
2026-04,Rest of Europe,Distributors,Other Smart Home,95127.29,7842.13,9802.66,2940.8
2026-04,Rest of Europe,Other E-commerce,Robot Vacuum,250224.29,22787.3,28484.13,8545.24
2026-04,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,95785.63,7732.86,9666.08,2899.82
2026-04,Rest of Europe,Other E-commerce,Stick Vacuum,58118.71,4618.29,5772.86,1731.86
2026-04,Rest of Europe,Other E-commerce,Washer-Dryer,48211.98,3642.31,4552.89,1365.87
2026-04,Rest of Europe,Other E-commerce,Other Smart Home,45690.26,3652.93,4566.16,1369.85
2026-04,Rest of Asia,Amazon,Robot Vacuum,595152.61,53398.6,26699.3,20024.47
2026-04,Rest of Asia,Amazon,Wet-Dry Vacuum,225124.43,19089.37,9544.68,7158.51
2026-04,Rest of Asia,Amazon,Stick Vacuum,118354.16,9227.04,4613.52,3460.14
2026-04,Rest of Asia,Amazon,Washer-Dryer,98008.74,7425.63,3712.82,2784.61
2026-04,Rest of Asia,Amazon,Other Smart Home,107995.84,9050.52,4525.26,3393.94
2026-04,Rest of Asia,Official Website,Robot Vacuum,262709.54,22416.22,11208.11,8406.08
2026-04,Rest of Asia,Official Website,Wet-Dry Vacuum,93025.86,7801.83,3900.92,2925.69
2026-04,Rest of Asia,Official Website,Stick Vacuum,50992.02,4075.35,2037.68,1528.26
2026-04,Rest of Asia,Official Website,Washer-Dryer,43282.98,3327.34,1663.67,1247.75
2026-04,Rest of Asia,Official Website,Other Smart Home,45824.89,3928.9,1964.45,1473.34
2026-04,Rest of Asia,Offline Retail,Robot Vacuum,374472.44,33209.14,16604.57,12453.43
2026-04,Rest of Asia,Offline Retail,Wet-Dry Vacuum,131823.63,10543.5,5271.75,3953.81
2026-04,Rest of Asia,Offline Retail,Stick Vacuum,76872.47,6068.78,3034.39,2275.79
2026-04,Rest of Asia,Offline Retail,Washer-Dryer,61642.76,4737.34,2368.67,1776.5
2026-04,Rest of Asia,Offline Retail,Other Smart Home,65505.75,5485.43,2742.72,2057.04
2026-04,Rest of Asia,Distributors,Robot Vacuum,358905.83,31589.19,15794.59,11845.94
2026-04,Rest of Asia,Distributors,Wet-Dry Vacuum,121681.78,9917.08,4958.54,3718.91
2026-04,Rest of Asia,Distributors,Stick Vacuum,73650.13,5786.25,2893.13,2169.85
2026-04,Rest of Asia,Distributors,Washer-Dryer,57262.27,4449.08,2224.54,1668.41
2026-04,Rest of Asia,Distributors,Other Smart Home,59690.07,4926.17,2463.09,1847.32
2026-04,Rest of Asia,Other E-commerce,Robot Vacuum,188073.45,16480.35,8240.18,6180.13
2026-04,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,64537.63,5545.7,2772.85,2079.64
2026-04,Rest of Asia,Other E-commerce,Stick Vacuum,36445.24,2900.98,1450.49,1087.87
2026-04,Rest of Asia,Other E-commerce,Washer-Dryer,29423.88,2420.31,1210.15,907.61
2026-04,Rest of Asia,Other E-commerce,Other Smart Home,33378.96,2741.89,1370.94,1028.21
2026-05,China,Amazon,Robot Vacuum,6896615.77,601124.07,300562.04,225421.53
2026-05,China,Amazon,Wet-Dry Vacuum,2439450.31,198828.52,99414.26,74560.7
2026-05,China,Amazon,Stick Vacuum,1340473.44,108524.04,54262.02,40696.51
2026-05,China,Amazon,Washer-Dryer,1019911.28,77734.01,38867.01,29150.25
2026-05,China,Amazon,Other Smart Home,1231493.3,98420.07,49210.04,36907.53
2026-05,China,Official Website,Robot Vacuum,3220046.21,274580.52,137290.26,102967.7
2026-05,China,Official Website,Wet-Dry Vacuum,1057219.02,88178.76,44089.38,33067.03
2026-05,China,Official Website,Stick Vacuum,650055.2,51787.96,25893.98,19420.49
2026-05,China,Official Website,Washer-Dryer,554879.21,41306.38,20653.19,15489.89
2026-05,China,Official Website,Other Smart Home,555609.44,48483.72,24241.86,18181.4
2026-05,China,Offline Retail,Robot Vacuum,3885103.9,348722.48,174361.24,130770.93
2026-05,China,Offline Retail,Wet-Dry Vacuum,1414716.46,113351.38,56675.69,42506.77
2026-05,China,Offline Retail,Stick Vacuum,781366.47,60732.53,30366.26,22774.7
2026-05,China,Offline Retail,Washer-Dryer,654078.57,49762.47,24881.24,18660.93
2026-05,China,Offline Retail,Other Smart Home,663230.76,57884.14,28942.07,21706.55
2026-05,China,Distributors,Robot Vacuum,3799710.58,338258.53,169129.26,126846.95
2026-05,China,Distributors,Wet-Dry Vacuum,1440777.61,122227.92,61113.96,45835.47
2026-05,China,Distributors,Stick Vacuum,820802.59,65018.5,32509.25,24381.94
2026-05,China,Distributors,Washer-Dryer,664326.9,52373.72,26186.86,19640.15
2026-05,China,Distributors,Other Smart Home,685299.31,58921.39,29460.69,22095.52
2026-05,China,Other E-commerce,Robot Vacuum,1945861.53,184387.53,92193.77,69145.32
2026-05,China,Other E-commerce,Wet-Dry Vacuum,705502.92,56713.14,28356.57,21267.43
2026-05,China,Other E-commerce,Stick Vacuum,368880.19,29868.63,14934.32,11200.74
2026-05,China,Other E-commerce,Washer-Dryer,324099.44,24813.74,12406.87,9305.15
2026-05,China,Other E-commerce,Other Smart Home,344739.13,28730.19,14365.09,10773.82
2026-05,United States,Amazon,Robot Vacuum,2427790.78,222942.93,278678.66,83603.6
2026-05,United States,Amazon,Wet-Dry Vacuum,989242.35,85672.89,107091.12,32127.34
2026-05,United States,Amazon,Stick Vacuum,520027.75,42895.94,53619.92,16085.98
2026-05,United States,Amazon,Washer-Dryer,458204.67,36028.15,45035.18,13510.55
2026-05,United States,Amazon,Other Smart Home,458745.17,37812.89,47266.11,14179.83
2026-05,United States,Official Website,Robot Vacuum,1139496.72,103765.64,129707.05,38912.12
2026-05,United States,Official Website,Wet-Dry Vacuum,436661.69,34576.83,43221.04,12966.31
2026-05,United States,Official Website,Stick Vacuum,245639.89,19063.75,23829.69,7148.91
2026-05,United States,Official Website,Washer-Dryer,201285.3,15116.89,18896.11,5668.83
2026-05,United States,Official Website,Other Smart Home,191778.4,16039.11,20048.89,6014.67
2026-05,United States,Offline Retail,Robot Vacuum,1535810.83,130584.28,163230.35,48969.11
2026-05,United States,Offline Retail,Wet-Dry Vacuum,524533.62,43998.9,54998.62,16499.59
2026-05,United States,Offline Retail,Stick Vacuum,288405.94,23094.13,28867.67,8660.3
2026-05,United States,Offline Retail,Washer-Dryer,257123.89,19678.42,24598.02,7379.41
2026-05,United States,Offline Retail,Other Smart Home,276241.02,22545.4,28181.75,8454.52
2026-05,United States,Distributors,Robot Vacuum,1396186.98,121778.65,152223.32,45667.0
2026-05,United States,Distributors,Wet-Dry Vacuum,488577.1,41303.49,51629.36,15488.81
2026-05,United States,Distributors,Stick Vacuum,288610.19,23464.0,29330.0,8799.0
2026-05,United States,Distributors,Washer-Dryer,238518.36,18001.98,22502.48,6750.74
2026-05,United States,Distributors,Other Smart Home,272163.42,22203.85,27754.82,8326.45
2026-05,United States,Other E-commerce,Robot Vacuum,737148.11,66306.73,82883.41,24865.02
2026-05,United States,Other E-commerce,Wet-Dry Vacuum,229746.49,20102.75,25128.43,7538.53
2026-05,United States,Other E-commerce,Stick Vacuum,139631.64,11240.44,14050.55,4215.17
2026-05,United States,Other E-commerce,Washer-Dryer,129264.97,9760.87,12201.09,3660.33
2026-05,United States,Other E-commerce,Other Smart Home,122377.62,9674.16,12092.7,3627.81
2026-05,Germany,Amazon,Robot Vacuum,1262116.4,116370.33,58185.16,43638.87
2026-05,Germany,Amazon,Wet-Dry Vacuum,433016.86,36552.51,18276.25,13707.19
2026-05,Germany,Amazon,Stick Vacuum,222876.47,18040.87,9020.44,6765.33
2026-05,Germany,Amazon,Washer-Dryer,195996.59,14487.4,7243.7,5432.77
2026-05,Germany,Amazon,Other Smart Home,206196.75,17201.09,8600.55,6450.41
2026-05,Germany,Official Website,Robot Vacuum,455371.24,41610.06,20805.03,15603.77
2026-05,Germany,Official Website,Wet-Dry Vacuum,164810.67,13507.82,6753.91,5065.43
2026-05,Germany,Official Website,Stick Vacuum,98589.42,7984.07,3992.04,2994.03
2026-05,Germany,Official Website,Washer-Dryer,84957.19,6784.37,3392.18,2544.14
2026-05,Germany,Official Website,Other Smart Home,88764.1,7600.58,3800.29,2850.22
2026-05,Germany,Offline Retail,Robot Vacuum,660140.71,55777.56,27888.78,20916.58
2026-05,Germany,Offline Retail,Wet-Dry Vacuum,208420.22,17170.44,8585.22,6438.92
2026-05,Germany,Offline Retail,Stick Vacuum,141096.63,11251.36,5625.68,4219.26
2026-05,Germany,Offline Retail,Washer-Dryer,106748.11,8273.42,4136.71,3102.53
2026-05,Germany,Offline Retail,Other Smart Home,105674.86,8729.73,4364.86,3273.65
2026-05,Germany,Distributors,Robot Vacuum,681037.29,60031.95,30015.98,22511.98
2026-05,Germany,Distributors,Wet-Dry Vacuum,227360.07,18782.05,9391.02,7043.27
2026-05,Germany,Distributors,Stick Vacuum,128669.34,10258.2,5129.1,3846.83
2026-05,Germany,Distributors,Washer-Dryer,111137.95,8331.91,4165.96,3124.47
2026-05,Germany,Distributors,Other Smart Home,111360.47,9273.61,4636.81,3477.6
2026-05,Germany,Other E-commerce,Robot Vacuum,290445.44,26597.7,13298.85,9974.14
2026-05,Germany,Other E-commerce,Wet-Dry Vacuum,109108.7,9262.57,4631.28,3473.46
2026-05,Germany,Other E-commerce,Stick Vacuum,59915.99,5095.82,2547.91,1910.93
2026-05,Germany,Other E-commerce,Washer-Dryer,55793.98,4045.84,2022.92,1517.19
2026-05,Germany,Other E-commerce,Other Smart Home,52800.8,4289.05,2144.53,1608.4
2026-05,United Kingdom,Amazon,Robot Vacuum,613535.6,55929.25,27964.63,20973.47
2026-05,United Kingdom,Amazon,Wet-Dry Vacuum,231287.95,19438.35,9719.18,7289.38
2026-05,United Kingdom,Amazon,Stick Vacuum,114471.79,9336.12,4668.06,3501.05
2026-05,United Kingdom,Amazon,Washer-Dryer,106459.49,7826.99,3913.49,2935.12
2026-05,United Kingdom,Amazon,Other Smart Home,105931.5,9220.38,4610.19,3457.64
2026-05,United Kingdom,Official Website,Robot Vacuum,291043.99,25782.03,12891.02,9668.26
2026-05,United Kingdom,Official Website,Wet-Dry Vacuum,99663.79,8332.44,4166.22,3124.67
2026-05,United Kingdom,Official Website,Stick Vacuum,55378.51,4323.05,2161.52,1621.14
2026-05,United Kingdom,Official Website,Washer-Dryer,49970.62,3855.93,1927.96,1445.97
2026-05,United Kingdom,Official Website,Other Smart Home,54064.33,4756.23,2378.12,1783.59
2026-05,United Kingdom,Offline Retail,Robot Vacuum,381117.53,34134.27,17067.13,12800.35
2026-05,United Kingdom,Offline Retail,Wet-Dry Vacuum,132388.23,11363.78,5681.89,4261.42
2026-05,United Kingdom,Offline Retail,Stick Vacuum,77806.63,6209.71,3104.85,2328.64
2026-05,United Kingdom,Offline Retail,Washer-Dryer,64657.19,4768.47,2384.23,1788.17
2026-05,United Kingdom,Offline Retail,Roborock H1 (Unreleased),66218.51,5822.02,2911.01,2183.26
2026-05,United Kingdom,Distributors,Robot Vacuum,374963.56,34149.92,17074.96,12806.22
2026-05,United Kingdom,Distributors,Wet-Dry Vacuum,125349.75,10621.93,5310.97,3983.22
2026-05,United Kingdom,Distributors,Stick Vacuum,81653.53,6607.94,3303.97,2477.98
2026-05,United Kingdom,Distributors,Washer-Dryer,68141.97,5127.83,2563.92,1922.94
2026-05,United Kingdom,Distributors,Other Smart Home,64807.59,5428.9,2714.45,2035.84
2026-05,United Kingdom,Other E-commerce,Robot Vacuum,193865.88,17020.21,8510.11,6382.58
2026-05,United Kingdom,Other E-commerce,Wet-Dry Vacuum,64631.58,5489.01,2744.51,2058.38
2026-05,United Kingdom,Other E-commerce,Stick Vacuum,38425.6,3052.99,1526.49,1144.87
2026-05,United Kingdom,Other E-commerce,Washer-Dryer,30784.03,2314.01,1157.0,867.75
2026-05,United Kingdom,Other E-commerce,Other Smart Home,34311.56,2923.52,1461.76,1096.32
2026-05,Japan,Amazon,Robot Vacuum,756521.76,65706.18,32853.09,24639.82
2026-05,Japan,Amazon,Wet-Dry Vacuum,287138.32,23890.66,11945.33,8959.0
2026-05,Japan,Amazon,Stick Vacuum,170558.75,13229.76,6614.88,4961.16
2026-05,Japan,Amazon,Washer-Dryer,135542.97,10489.77,5244.88,3933.66
2026-05,Japan,Amazon,Other Smart Home,138019.55,11371.57,5685.78,4264.34
2026-05,Japan,Official Website,Robot Vacuum,361880.96,32206.43,16103.21,12077.41
2026-05,Japan,Official Website,Wet-Dry Vacuum,119863.57,10017.55,5008.77,3756.58
2026-05,Japan,Official Website,Stick Vacuum,73231.5,5813.36,2906.68,2180.01
2026-05,Japan,Official Website,Washer-Dryer,57799.19,4375.63,2187.81,1640.86
2026-05,Japan,Official Website,Other Smart Home,60028.28,5197.18,2598.59,1948.94
2026-05,Japan,Offline Retail,Robot Vacuum,545887.94,46522.49,23261.24,17445.93
2026-05,Japan,Offline Retail,Wet-Dry Vacuum,164145.16,14486.99,7243.5,5432.62
2026-05,Japan,Offline Retail,Stick Vacuum,101905.81,8323.46,4161.73,3121.3
2026-05,Japan,Offline Retail,Washer-Dryer,84197.75,6495.12,3247.56,2435.67
2026-05,Japan,Offline Retail,Other Smart Home,89885.4,7398.92,3699.46,2774.6
2026-05,Japan,Distributors,Robot Vacuum,503305.7,42718.34,21359.17,16019.38
2026-05,Japan,Distributors,Wet-Dry Vacuum,161420.07,14245.86,7122.93,5342.2
2026-05,Japan,Distributors,Stick Vacuum,91612.51,7442.35,3721.18,2790.88
2026-05,Japan,Distributors,Washer-Dryer,72376.08,5946.83,2973.41,2230.06
2026-05,Japan,Distributors,Other Smart Home,78780.88,6558.85,3279.43,2459.57
2026-05,Japan,Other E-commerce,Robot Vacuum,220531.36,19444.31,9722.15,7291.62
2026-05,Japan,Other E-commerce,Wet-Dry Vacuum,85871.87,6830.03,3415.02,2561.26
2026-05,Japan,Other E-commerce,Stick Vacuum,45117.76,3596.41,1798.2,1348.65
2026-05,Japan,Other E-commerce,Washer-Dryer,41413.37,3088.9,1544.45,1158.34
2026-05,Japan,Other E-commerce,Other Smart Home,41439.94,3393.88,1696.94,1272.71
2026-05,Rest of Europe,Amazon,Robot Vacuum,889932.36,80151.67,100189.59,30056.88
2026-05,Rest of Europe,Amazon,Wet-Dry Vacuum,275329.28,23956.73,29945.91,8983.77
2026-05,Rest of Europe,Amazon,Stick Vacuum,180218.45,14299.5,17874.38,5362.31
2026-05,Rest of Europe,Amazon,Washer-Dryer,133176.32,10724.39,13405.49,4021.65
2026-05,Rest of Europe,Amazon,Other Smart Home,157901.43,12666.29,15832.86,4749.86
2026-05,Rest of Europe,Official Website,Robot Vacuum,317447.88,28355.45,35444.31,10633.29
2026-05,Rest of Europe,Official Website,Wet-Dry Vacuum,124287.51,9998.78,12498.48,3749.54
2026-05,Rest of Europe,Official Website,Stick Vacuum,69339.51,5628.24,7035.31,2110.59
2026-05,Rest of Europe,Official Website,Washer-Dryer,58192.58,4440.54,5550.67,1665.2
2026-05,Rest of Europe,Official Website,Other Smart Home,57903.85,4795.2,5994.01,1798.2
2026-05,Rest of Europe,Offline Retail,Robot Vacuum,485620.67,43224.69,54030.87,16209.26
2026-05,Rest of Europe,Offline Retail,Wet-Dry Vacuum,164954.6,13926.99,17408.73,5222.62
2026-05,Rest of Europe,Offline Retail,Stick Vacuum,98968.95,7825.38,9781.73,2934.52
2026-05,Rest of Europe,Offline Retail,Washer-Dryer,75780.17,5995.84,7494.8,2248.44
2026-05,Rest of Europe,Offline Retail,Other Smart Home,85439.74,7388.04,9235.05,2770.51
2026-05,Rest of Europe,Distributors,Robot Vacuum,497822.72,42660.33,53325.41,15997.62
2026-05,Rest of Europe,Distributors,Wet-Dry Vacuum,176995.42,14434.72,18043.4,5413.02
2026-05,Rest of Europe,Distributors,Stick Vacuum,97115.4,7753.9,9692.38,2907.71
2026-05,Rest of Europe,Distributors,Washer-Dryer,81843.61,5996.13,7495.16,2248.55
2026-05,Rest of Europe,Distributors,Other Smart Home,78976.19,6634.64,8293.31,2487.99
2026-05,Rest of Europe,Other E-commerce,Robot Vacuum,241783.86,20671.63,25839.53,7751.86
2026-05,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,83600.14,6930.18,8662.72,2598.82
2026-05,Rest of Europe,Other E-commerce,Stick Vacuum,48050.19,3965.94,4957.42,1487.23
2026-05,Rest of Europe,Other E-commerce,Washer-Dryer,47163.9,3437.42,4296.77,1289.03
2026-05,Rest of Europe,Other E-commerce,Roborock H1 (Unreleased),45854.13,3710.89,4638.61,1391.58
2026-05,Rest of Asia,Amazon,Robot Vacuum,613039.72,54690.98,27345.49,20509.12
2026-05,Rest of Asia,Amazon,Wet-Dry Vacuum,218391.19,17810.72,8905.36,6679.02
2026-05,Rest of Asia,Amazon,Stick Vacuum,132883.99,10761.05,5380.52,4035.39
2026-05,Rest of Asia,Amazon,Washer-Dryer,101847.01,7644.24,3822.12,2866.59
2026-05,Rest of Asia,Amazon,Other Smart Home,111121.81,9975.73,4987.87,3740.9
2026-05,Rest of Asia,Official Website,Robot Vacuum,287694.38,26379.9,13189.95,9892.46
